,time,gpu_load,gpu_free_mem,gpu_used_mem,loss
0,74.57956624031067,0.4510769230769231,4372.046153846154,1635.9692307692308,0.0020760693587362
1,75.41740608215332,0.46199999999999997,4373.030769230769,1634.9846153846154,0.0021749176084995
2,75.36368870735168,0.4333846153846154,4374.292307692308,1633.7230769230769,0.0023748790845274
3,75.40025734901428,0.4656923076923077,4378.969230769231,1629.0461538461539,0.0022100955247879
4,74.61121106147766,0.5444615384615384,4389.4,1618.6153846153845,0.0021578520536422
avg,std,min,max
75.07442588806153,0.4713230769230769,4377.547692307691,1630.4676923076922,0.0021987627260386397
0.4378722929259071,0.042770005527016985,7.137314231408609,7.137314231408773,0.00011004696631578312
74.57956624031067,0.4333846153846154,4372.046153846154,1618.6153846153845,0.0020760693587362
75.41740608215332,0.5444615384615384,4389.4,1635.9692307692308,0.0023748790845274
