,time,gpu_load,gpu_free_mem,gpu_used_mem,loss
0,113.32938122749329,0.1415923566878981,4046.235668789809,1961.7675159235669,0.0126158986240625
1,114.97961282730104,0.12226114649681528,4082.815286624204,1925.187898089172,0.0129476571455597
2,114.80778622627258,0.12898089171974522,4048.917197452229,1959.0859872611466,0.0122803635895252
3,114.8106381893158,0.1292675159235669,4020.7197452229298,1987.283439490446,0.012436281889677
4,113.76358556747437,0.12952229299363058,4033.9490445859874,1974.0541401273886,0.0128771625459194
avg,std,min,max
114.33820080757141,0.1303248407643312,4046.5273885350316,1961.4757961783441,0.012631472758948761
0.7421281128418253,0.00699192924208691,23.167094253627067,23.16709425362701,0.00028370570832115676
113.32938122749329,0.12226114649681528,4020.7197452229298,1925.187898089172,0.0122803635895252
114.97961282730104,0.1415923566878981,4082.815286624204,1987.283439490446,0.0129476571455597
