,time,gpu_load,gpu_free_mem,gpu_used_mem,loss
0,159.09614372253418,0.07515482695810564,4862.897996357013,1145.103825136612,0.0120433717966079
1,159.48121809959412,0.07089253187613845,4862.380692167578,1145.6211293260474,0.0103889061138033
2,159.682621717453,0.0680327868852459,4974.453551912568,1033.5482695810565,0.0117959417402744
3,158.71222567558289,0.07120218579234971,5252.68306010929,755.3187613843352,0.0120541239157319
4,158.10966062545776,0.08903460837887067,5187.284153005465,820.7176684881603,0.0125732421875
avg,std,min,max
159.01637396812438,0.07486338797814207,5027.939890710382,980.0619307832424,0.0117711171507835
0.6286820765282489,0.008317716562305623,182.62636013847313,182.6263601384731,0.0008229130583938145
158.10966062545776,0.0680327868852459,4862.380692167578,755.3187613843352,0.0103889061138033
159.682621717453,0.08903460837887067,5252.68306010929,1145.6211293260474,0.0125732421875
