,time,gpu_load,gpu_free_mem,gpu_used_mem,loss
0,108.3857123851776,0.1379037800687285,4608.807560137457,1399.1958762886597,0.0038842025678604
1,108.5152804851532,0.14460481099656355,4682.292096219931,1325.7113402061855,0.0036814785562455
2,110.0814220905304,0.11450171821305842,4676.19587628866,1331.8075601374571,0.0041559441015124
3,109.38827610015868,0.1175257731958763,4674.518900343643,1333.4845360824743,0.0035431068390607
4,109.17936873435974,0.11924398625429551,4675.522336769759,1332.4810996563574,0.0036350728478282
avg,std,min,max
109.11001195907593,0.12675601374570447,4663.46735395189,1344.5360824742268,0.00377996098250144
0.6899627411690938,0.013552194600283644,30.70642665046021,30.706426650460052,0.00024444879781600133
108.3857123851776,0.11450171821305842,4608.807560137457,1325.7113402061855,0.0035431068390607
110.0814220905304,0.14460481099656355,4682.292096219931,1399.1958762886597,0.0041559441015124
