time, gpu_id, gpu_load, gpu_free_mem, gpu_used_mem
1.310873031616211,0,0.01,5851.0,157.0
1.4837925434112549,0,0.01,5777.0,231.0
1.6364004611968994,0,0.15,4315.0,1693.0
1.7919156551361084,0,0.77,4315.0,1693.0
1.9433186054229736,0,0.99,4309.0,1699.0
2.090984582901001,0,0.99,4305.0,1703.0
2.2346763610839844,0,0.97,4305.0,1703.0
2.389207601547241,0,0.99,4305.0,1703.0
2.537452220916748,0,0.99,4305.0,1703.0
2.6830999851226807,0,0.99,4305.0,1703.0
2.8488566875457764,0,0.99,4305.0,1703.0
2.995408773422241,0,0.99,4305.0,1703.0
3.145158052444458,0,0.98,4305.0,1703.0
3.2887494564056396,0,0.98,4305.0,1703.0
3.4502687454223633,0,0.99,4305.0,1703.0
3.6047825813293457,0,0.99,4305.0,1703.0
3.779618740081787,0,0.99,4305.0,1703.0
3.9336862564086914,0,0.38,4305.0,1703.0
4.082564353942871,0,0.38,4305.0,1703.0
4.230154514312744,0,0.33,4305.0,1703.0
4.4169416427612305,0,0.99,4305.0,1703.0
4.584291219711304,0,0.99,4305.0,1703.0
4.767618179321289,0,0.99,4305.0,1703.0
4.943957805633545,0,0.99,4305.0,1703.0
5.109772205352783,0,0.99,4305.0,1703.0
5.305484056472778,0,0.99,4305.0,1703.0
5.490389108657837,0,0.99,4305.0,1703.0
5.668513059616089,0,0.99,4305.0,1703.0
5.845582008361816,0,0.99,4305.0,1703.0
6.011186599731445,0,0.99,4305.0,1703.0
6.224596261978149,0,0.98,4305.0,1703.0
6.387598752975464,0,0.99,4305.0,1703.0
6.614304065704346,0,0.98,4305.0,1703.0
6.82052755355835,0,0.98,4305.0,1703.0
7.039757966995239,0,0.99,4305.0,1703.0
7.207456350326538,0,0.98,4305.0,1703.0
7.4685893058776855,0,0.99,4305.0,1703.0
7.66627049446106,0,0.98,4305.0,1703.0
7.826183080673218,0,0.98,4305.0,1703.0
7.972604036331177,0,0.38,4305.0,1703.0
8.122720956802368,0,0.0,4305.0,1703.0
8.293365716934204,0,0.0,4305.0,1703.0
8.44390606880188,0,0.0,4305.0,1703.0
8.595908164978027,0,0.0,4305.0,1703.0
8.75019097328186,0,0.0,4305.0,1703.0
8.896198034286499,0,0.0,4305.0,1703.0
9.047795295715332,0,0.0,4305.0,1703.0
9.201407432556152,0,0.0,4305.0,1703.0
9.342448949813843,0,0.0,4305.0,1703.0
9.492599487304688,0,0.0,4305.0,1703.0
9.645821809768677,0,0.0,4305.0,1703.0
9.791491508483887,0,0.0,4305.0,1703.0
9.953868389129639,0,0.0,4305.0,1703.0
10.105096817016602,0,0.0,4305.0,1703.0
10.259613990783691,0,0.0,4305.0,1703.0
10.402384996414185,0,0.0,4305.0,1703.0
10.55562138557434,0,0.0,4305.0,1703.0
10.711864948272705,0,0.0,4305.0,1703.0
10.859262228012085,0,0.0,4305.0,1703.0
11.010796070098877,0,0.0,4305.0,1703.0
11.180833339691162,0,0.0,4305.0,1703.0
11.330722332000732,0,0.0,4305.0,1703.0
11.480663299560547,0,0.0,4305.0,1703.0
74.42847061157227,0,0.97,5045.0,963.0
74.61121106147766,0,0.43,6009.0,0.0
