time, gpu_id, gpu_load, gpu_free_mem, gpu_used_mem
1.3481206893920898,0,0.01,5851.0,157.0
1.5651538372039795,0,0.0,5851.0,157.0
1.7172784805297852,0,0.0,5851.0,157.0
1.8728883266448975,0,0.0,5851.0,157.0
2.0254597663879395,0,0.0,5851.0,157.0
2.1701362133026123,0,0.0,5851.0,157.0
2.3239552974700928,0,0.0,5851.0,157.0
2.4722204208374023,0,0.0,5851.0,157.0
2.6227288246154785,0,0.0,5851.0,157.0
2.7772650718688965,0,0.0,5851.0,157.0
2.9277563095092773,0,0.0,5851.0,157.0
3.080275058746338,0,0.0,5851.0,157.0
3.236173391342163,0,0.0,5851.0,157.0
3.3849263191223145,0,0.0,5851.0,157.0
3.5360617637634277,0,0.0,5851.0,157.0
3.696683406829834,0,0.0,5851.0,157.0
3.8447492122650146,0,0.0,5851.0,157.0
3.9964840412139893,0,0.0,5851.0,157.0
4.138988494873047,0,0.0,5851.0,157.0
4.294249534606934,0,0.0,5851.0,157.0
4.443248987197876,0,0.0,5851.0,157.0
4.593516111373901,0,0.0,5851.0,157.0
4.748074054718018,0,0.0,5851.0,157.0
4.896322965621948,0,0.0,5851.0,157.0
5.047542572021484,0,0.0,5851.0,157.0
5.191683292388916,0,0.0,5851.0,157.0
5.347667932510376,0,0.0,5851.0,157.0
5.4968578815460205,0,0.0,5851.0,157.0
5.652352571487427,0,0.0,5851.0,157.0
5.806789875030518,0,0.0,5851.0,157.0
5.956053256988525,0,0.0,5851.0,157.0
6.1008665561676025,0,0.0,5851.0,157.0
6.249396324157715,0,0.0,5851.0,157.0
6.403908014297485,0,0.0,5851.0,157.0
6.551746368408203,0,0.0,5851.0,157.0
6.703180313110352,0,0.0,5851.0,157.0
6.854827880859375,0,0.0,5851.0,157.0
7.003745079040527,0,0.0,5851.0,157.0
7.154792070388794,0,0.0,5851.0,157.0
7.309569597244263,0,0.0,5851.0,157.0
7.458024501800537,0,0.0,5851.0,157.0
7.609947919845581,0,0.0,5851.0,157.0
7.767589092254639,0,0.0,5851.0,157.0
7.91620945930481,0,0.0,5851.0,157.0
8.067669153213501,0,0.0,5851.0,157.0
8.218387365341187,0,0.0,5851.0,157.0
8.368786096572876,0,0.0,5851.0,157.0
8.519960880279541,0,0.0,5851.0,157.0
8.673752069473267,0,0.0,5851.0,157.0
8.82274341583252,0,0.0,5851.0,157.0
8.972712516784668,0,0.0,5851.0,157.0
9.127040386199951,0,0.0,5851.0,157.0
9.306324481964111,0,0.0,5851.0,157.0
9.457228899002075,0,0.0,5851.0,157.0
9.612598657608032,0,0.0,5851.0,157.0
9.758129835128784,0,0.0,5851.0,157.0
9.90956163406372,0,0.0,5851.0,157.0
10.065879106521606,0,0.0,5851.0,157.0
10.214727401733398,0,0.0,5851.0,157.0
10.36556363105774,0,0.0,5851.0,157.0
10.519777774810791,0,0.0,5851.0,157.0
10.668531656265259,0,0.0,5851.0,157.0
10.813223600387573,0,0.0,5851.0,157.0
10.964423179626465,0,0.0,5851.0,157.0
11.120893239974976,0,0.0,5851.0,157.0
11.262871265411377,0,0.0,5851.0,157.0
11.41416621208191,0,0.0,5851.0,157.0
11.566588401794434,0,0.0,5851.0,157.0
11.723901510238647,0,0.0,5851.0,157.0
11.872982740402222,0,0.0,5851.0,157.0
12.02371621131897,0,0.0,5851.0,157.0
12.17707371711731,0,0.0,5851.0,157.0
12.320508480072021,0,0.0,5851.0,157.0
12.473524570465088,0,0.0,5851.0,157.0
12.623636484146118,0,0.0,5851.0,157.0
12.785853862762451,0,0.0,5851.0,157.0
12.930980682373047,0,0.0,5851.0,157.0
13.080419301986694,0,0.0,5851.0,157.0
13.227432250976562,0,0.0,5851.0,157.0
13.389517784118652,0,0.0,5851.0,157.0
13.54171633720398,0,0.0,5851.0,157.0
13.696533203125,0,0.0,5851.0,157.0
13.851307153701782,0,0.0,5851.0,157.0
14.001744508743286,0,0.0,5851.0,157.0
14.15683913230896,0,0.0,5851.0,157.0
14.306106328964233,0,0.0,5851.0,157.0
14.457351207733154,0,0.0,5851.0,157.0
14.61240839958191,0,0.0,5851.0,157.0
14.762024879455566,0,0.0,5851.0,157.0
14.911465167999268,0,0.0,5851.0,157.0
15.068909168243408,0,0.0,5851.0,157.0
15.215608358383179,0,0.0,5851.0,157.0
15.365346908569336,0,0.0,5851.0,157.0
15.519903898239136,0,0.0,5851.0,157.0
15.669349193572998,0,0.0,5851.0,157.0
15.82258152961731,0,0.0,5851.0,157.0
15.995460987091064,0,0.0,5851.0,157.0
16.154463052749634,0,0.0,5555.0,453.0
16.30817747116089,0,0.4,5215.0,793.0
16.465694189071655,0,0.61,4867.0,1141.0
16.60983371734619,0,0.44,4727.0,1281.0
16.761448860168457,0,0.0,4727.0,1281.0
