time, gpu_id, gpu_load, gpu_free_mem, gpu_used_mem
1.4193241596221924,0,0.01,5851.0,157.0
1.569143295288086,0,0.01,5805.0,203.0
1.7268273830413818,0,0.16,5475.0,533.0
1.8903751373291016,0,0.53,4087.0,1921.0
2.038083791732788,0,1.0,4087.0,1921.0
2.1845929622650146,0,1.0,4085.0,1923.0
2.3304054737091064,0,0.99,4079.0,1929.0
2.4905097484588623,0,0.98,4079.0,1929.0
2.641202449798584,0,0.99,4079.0,1929.0
2.799907922744751,0,0.99,4079.0,1929.0
2.955855131149292,0,0.99,4079.0,1929.0
3.120628595352173,0,0.99,4079.0,1929.0
3.27841854095459,0,0.99,4079.0,1929.0
3.448554039001465,0,0.99,4079.0,1929.0
3.598647356033325,0,0.99,4079.0,1929.0
3.7542684078216553,0,0.99,4079.0,1929.0
3.9025235176086426,0,0.99,4079.0,1929.0
4.0617241859436035,0,0.99,4079.0,1929.0
4.221938371658325,0,0.99,4079.0,1929.0
4.396157741546631,0,0.99,4079.0,1929.0
4.558443069458008,0,0.99,4079.0,1929.0
4.72055196762085,0,0.99,4079.0,1929.0
4.87226128578186,0,0.99,4079.0,1929.0
5.073175668716431,0,0.98,4079.0,1929.0
5.243174076080322,0,0.99,4079.0,1929.0
5.3862624168396,0,0.99,4079.0,1929.0
5.532647132873535,0,0.8,4079.0,1929.0
5.680140733718872,0,0.0,4079.0,1929.0
5.835277080535889,0,0.0,4079.0,1929.0
5.979460000991821,0,0.0,4079.0,1929.0
6.131594657897949,0,0.0,4079.0,1929.0
6.286899089813232,0,0.0,4079.0,1929.0
6.43450927734375,0,0.0,4079.0,1929.0
6.586542129516602,0,0.0,4079.0,1929.0
6.739056587219238,0,0.0,4079.0,1929.0
6.887697219848633,0,0.0,4079.0,1929.0
7.039620637893677,0,0.0,4079.0,1929.0
7.1973607540130615,0,0.0,4079.0,1929.0
7.344114542007446,0,0.0,4079.0,1929.0
7.489046812057495,0,0.0,4079.0,1929.0
7.639837026596069,0,0.0,4079.0,1929.0
7.794744491577148,0,0.0,4079.0,1929.0
7.943411111831665,0,0.0,4079.0,1929.0
8.095470428466797,0,0.0,4079.0,1929.0
8.249977111816406,0,0.0,4079.0,1929.0
8.398850202560425,0,0.0,4079.0,1929.0
8.548835515975952,0,0.0,4079.0,1929.0
8.702426195144653,0,0.0,4079.0,1929.0
8.880134582519531,0,0.0,4079.0,1929.0
9.029965162277222,0,0.0,4079.0,1929.0
9.18481183052063,0,0.0,4079.0,1929.0
9.333027362823486,0,0.0,4079.0,1929.0
9.485619068145752,0,0.0,4079.0,1929.0
9.640896797180176,0,0.0,4079.0,1929.0
9.789853572845459,0,0.0,4079.0,1929.0
9.939883708953857,0,0.0,4079.0,1929.0
