time, gpu_id, gpu_load, gpu_free_mem, gpu_used_mem
1.3172948360443115,0,0.01,5851.0,157.0
1.5136406421661377,0,0.0,5851.0,157.0
1.6658122539520264,0,0.0,5851.0,157.0
1.8671846389770508,0,0.0,5851.0,157.0
2.2085788249969482,0,0.0,5851.0,157.0
2.617091178894043,0,0.0,5851.0,157.0
2.8938841819763184,0,0.0,5851.0,157.0
3.0618698596954346,0,0.0,5851.0,157.0
3.2015273571014404,0,0.0,5851.0,157.0
3.354965925216675,0,0.0,5851.0,157.0
3.5089664459228516,0,0.0,5851.0,157.0
3.6518032550811768,0,0.0,5851.0,157.0
3.80592679977417,0,0.0,5851.0,157.0
3.989518404006958,0,0.0,5851.0,157.0
4.132223844528198,0,0.0,5851.0,157.0
4.282574653625488,0,0.0,5851.0,157.0
4.434204578399658,0,0.0,5851.0,157.0
4.588896036148071,0,0.0,5851.0,157.0
4.737790822982788,0,0.0,5851.0,157.0
4.889303207397461,0,0.0,5851.0,157.0
5.063726902008057,0,0.0,5851.0,157.0
5.21129035949707,0,0.0,5851.0,157.0
5.444902420043945,0,0.0,5851.0,157.0
5.68441915512085,0,0.0,5851.0,157.0
5.876928329467773,0,0.0,5851.0,157.0
6.1174421310424805,0,0.0,5851.0,157.0
6.302955389022827,0,0.0,5851.0,157.0
6.44626784324646,0,0.0,5851.0,157.0
6.599414825439453,0,0.0,5851.0,157.0
6.75490927696228,0,0.0,5851.0,157.0
6.9025492668151855,0,0.0,5851.0,157.0
7.054507732391357,0,0.0,5851.0,157.0
7.2116029262542725,0,0.0,5851.0,157.0
7.356800317764282,0,0.0,5851.0,157.0
7.506107330322266,0,0.0,5851.0,157.0
7.656662940979004,0,0.0,5851.0,157.0
7.809266805648804,0,0.0,5851.0,157.0
7.9597790241241455,0,0.0,5851.0,157.0
8.10451364517212,0,0.0,5851.0,157.0
8.250018835067749,0,0.0,5851.0,157.0
8.402812004089355,0,0.0,5851.0,157.0
8.549195766448975,0,0.0,5851.0,157.0
8.69767427444458,0,0.0,5851.0,157.0
8.847579002380371,0,0.0,5851.0,157.0
9.002698421478271,0,0.0,5851.0,157.0
9.153231620788574,0,0.0,5851.0,157.0
