time, gpu_id, gpu_load, gpu_free_mem, gpu_used_mem
0.3806915283203125,0,0.0,20014.0,4241.0
0.4923360347747803,0,0.29,18476.0,5779.0
0.6033048629760742,0,0.29,18468.0,5787.0
0.7143235206604004,0,1.0,18468.0,5787.0
0.8257062435150146,0,1.0,18468.0,5787.0
0.9366881847381592,0,1.0,18468.0,5787.0
1.0477497577667236,0,1.0,18468.0,5787.0
1.1589500904083252,0,1.0,18468.0,5787.0
1.2706575393676758,0,0.99,18468.0,5787.0
1.3814184665679932,0,0.99,18468.0,5787.0
25.094836950302124,0,1.0,18468.0,5787.0
