,time,gpu_load,gpu_free_mem,gpu_used_mem,loss
0,28.869812965393063,0.44636363636363635,17880.909090909092,6374.090909090909,0.0136303286999464
1,28.971726655960083,0.45545454545454545,17881.636363636364,6373.363636363636,0.012875341810286
2,29.002195119857788,0.45454545454545453,17880.18181818182,6374.818181818182,0.0121390027925372
3,29.0654890537262,0.46,17882.18181818182,6372.818181818182,0.0127631025388836
4,28.97765684127808,0.47181818181818175,17894.727272727272,6360.272727272727,0.0121061420068144
avg,std,min,max
28.97737612724304,0.4576363636363636,17883.927272727276,6371.072727272728,0.012702783569693519
0.07067831937933382,0.009328708023538383,6.084256882986765,6.084256882987693,0.0006260160965067473
28.869812965393063,0.44636363636363635,17880.18181818182,6360.272727272727,0.0121061420068144
29.0654890537262,0.47181818181818175,17894.727272727272,6374.818181818182,0.0136303286999464
