,time,gpu_load,gpu_free_mem,gpu_used_mem,loss
0,22.708839178085327,0.7054545454545454,18152.0,6103.0,0.0043109632097184
1,22.431772470474243,0.6809090909090909,18300.363636363636,5954.636363636364,0.0040506967343389
2,22.594335079193115,0.7245454545454545,18155.090909090908,6099.909090909091,0.0039948527701199
3,22.932663202285767,0.48636363636363633,18701.454545454544,5553.545454545455,0.0044494145549833
4,22.719892740249637,0.6836363636363637,18261.272727272728,5993.727272727273,0.0036152293905615
avg,std,min,max
22.677500534057618,0.6561818181818182,18314.036363636365,5940.963636363636,0.004084231331944401
0.18383822448547332,0.09657224418593284,226.15439032763132,226.1543903276316,0.00032165278187795573
22.431772470474243,0.48636363636363633,18152.0,5553.545454545455,0.0036152293905615
22.932663202285767,0.7245454545454545,18701.454545454544,6103.0,0.0044494145549833
