,time,gpu_load,gpu_free_mem,gpu_used_mem,loss
0,25.83464503288269,0.7854545454545455,18603.454545454544,5651.545454545455,0.0044519854709506
1,26.96829485893249,0.7645454545454545,18603.454545454544,5651.545454545455,0.0050162146799266
2,26.850220680236816,0.7345454545454545,18603.454545454544,5651.545454545455,0.0061729955486953
3,26.11986613273621,0.7554545454545455,18603.454545454544,5651.545454545455,0.0046754330396652
4,26.34326457977295,0.75,18603.454545454544,5651.545454545455,0.0049352697096765
avg,std,min,max
26.42325825691223,0.758,18603.454545454544,5651.545454545455,0.005050379689782841
0.4806956171450252,0.018822792584023185,0.0,0.0,0.0006658349182918026
25.83464503288269,0.7345454545454545,18603.454545454544,5651.545454545455,0.0044519854709506
26.96829485893249,0.7854545454545455,18603.454545454544,5651.545454545455,0.0061729955486953
